post,username,mbti,titles_all
18503,aquamarine, INTP - The Thinkers,['I Need You Now - Lady Antebellum']
18504,aquamarine, INTP - The Thinkers,['Gary Moore - Still Got The Blues ']
18505,aquamarine, INTP - The Thinkers,['Saigon Kick - Love Is On The Way ']
18506,an-absurd-man, Unknown Personality,['Doug Hammer - Sunrise']
18507,frosty, INFP,['Suburban Lawns - Janitor']
18508,frosty, INFP,['Unwound - Demolished']
18509,cheveyo, Unknown,"['Get Lucky"" Michael Jackson edit']"
18510,hikikomori, Unknown,['Darkspace - 3.12']
18511,littleorange, ISFP,"[""Red Hot Chili Peppers - Can't Stop ""]"
18512,eos_machai, INFP - The Idealists,[]
18513,kincsem, INFJ - The Protectors,"['Regina Spektor - ""How"" ']"
18514,orchidion, Unknown,['Saint-Saens : The Swan   - Carnival of the Animals']
18515,aquamarine, INTP - The Thinkers,"['Billy Ocean Love is Forever', 'Richard Marx - Right Here Waiting', 'Alias - More Than Words Can Say', 'Tommy Page - A Shoulder To Cry On ']"
18516,yet-another-intj, INTJ,['The Mars Volta - The Widow']
18517,eerie, INTP - The Thinkers,['Drift Away']
18518,soya, Unknown,"['Take On Me by a-ha, North Korean Style']"
18519,eerie, INTP - The Thinkers,['Wild World - Cat Stevens']
18520,eerie, INTP - The Thinkers,['Simon & Garfunkel - Sound of Silence  ']
18521,abraxas, INTJ - The Scientists,"['Purple Fog Side - Emptiness Is a Gift ', 'Purple Fog Side - Reality Awaits  ']"
18522,brian1, ESTP - The Doers,[]
18523,abraxas, INTJ - The Scientists,['Huggin & Kissin  - Big Black Delta']
18524,abraxas, INTJ - The Scientists,[]
18525,orchidion, Unknown,['Rammstein - Mann gegen Mann ']
18526,laguna, ENFP,['Scorpions - Wind Of Change']
18527,atherys, INTP - The Thinkers,['Jia Peng Fang - Silent Moon']
18528,kaiserinrose, ISFJ - The Nurturers,[]
18529,aquamarine, INTP - The Thinkers,"['Extreme - More Than Words', ""NOTHING'S GONNA CHANGE MY LOVE FOR YOU  - GEORGE BENSON"", ""Jefferson Starship - Nothing's gonna stop us now ""]"
18530,aya-the-abysswalker, ENFP,['Lana Del Rey - Young & Beautiful ']
18531,gammagon, Unknown,"['Rhythm Fortress - Freeze Frame', '\\xe3\\x80\\x8esweet parade\\xe3\\x80\\x8f\\xe6\\xad\\x8c\\xe3\\x81\\xa3\\xe3\\x81\\xa6\\xe3\\x81\\xbf\\xe3\\x81\\x9f\\xe3\\x80\\x90\\xe7\\x94\\x98\\xe6\\x9c\\x88\\xe3\\x80\\x91']"
18532,labrown90, ENFJ - The Givers,['Major Lazer - Mary Jane']
18533,error, Unknown Personality,[]
18534,hikikomori, Unknown,"['Dark 3.16"" - Darkspace']"
18535,littleorange, ISFP,['David Guetta - Turn Me On ft. Nicki Minaj ']
18536,atherys, INTP - The Thinkers,['Schiller - Nachtflug - Night Flight']
18537,orchidion, Unknown,"[""Claude Debussy, Pr\\xc3\\xa9lude \\xc3\\xa0 l'Apr\\xc3\\xa8s-midi d'un faune""]"
18538,aya-the-abysswalker, ENFP,['Aeon Spoke - Cavalry of Woe']
18539,aquamarine, INTP - The Thinkers,"["" Jing Chang -  Lovers' Knot \\xe6\\x83\\x85\\xe4\\xba\\xba\\xe7\\xb5\\x90"", 'One Half  \\xe4\\xb8\\x80\\xe4\\xba\\xba\\xe4\\xb8\\x80\\xe5\\x8d\\x8a  ', ' That Woman- Baek Ji Young  ||  Korean/English', '\\xe8\\x8e\\xab\\xe6\\x96\\x87\\xe8\\x94\\x9a Karen Mok - Close to You', '\\xe9\\x99\\xb3\\xe5\\xa8\\x81\\xe5\\x85\\xa8\\xe3\\x80\\x8a\\xe6\\x88\\x91\\xe6\\x84\\x9b\\xe5\\xa5\\xb9\\xe3\\x80\\x8b\\xef\\xbc\\x88\\xe5\\x8e\\x9f\\xe5\\x94\\xb1\\xef\\xbc\\x9a\\xe4\\xb8\\x81\\xe5\\x99\\xb9\\xef\\xbc\\x89']"
18540,orchidion, Unknown,"[""Mendelssohn: Symphony No.4 in A, 'Italian', 4th movement""]"
18541,somekindalove, INFJ - The Protectors,['The Misfits - The Forbidden Zone :)']
18542,eerie, INTP - The Thinkers,['Ladytron - Ghosts ']
18543,aquamarine, INTP - The Thinkers,"[""Plain White T's - Hey There Delilah""]"
18544,aya-the-abysswalker, ENFP,['Infected mushroom - saeed']
18545,vanishing-point, Unknown Personality,['Jefferson Airplane -White Rabbit-']
18546,kaiserinrose, ISFJ - The Nurturers,"['Chopin-Etude no. 7 in C sharp minor, Op. 25 no. 7, ""Cello']"
18547,wormwood, Unknown Personality,['maudlin of the Well - Girl With a Watering Can']
18548,aya-the-abysswalker, ENFP,['Arctic Monkeys - Brianstorm ']
18549,bipedal-p-314, INTP,[]
18550,promethea, Unknown Personality,[]
18551,orchidion, Unknown,"['Slow Ride- Foghat ', 'Felix Mendelssohn : The Hebrides  - Overture']"
18552,kingoftheamazons, INFJ - The Protectors,"['Reverie Sound Revue - We are the Opposite of Thieves', 'The Daysleepers - Lovesparkles']"
18553,wormwood, Unknown Personality,['Singing Deep Mountain - Gordian Knot']
18554,aquamarine, INTP - The Thinkers,"['leanne rimes how do i live without you', ""Christopher Cross- Arthur's Theme "", 'Drenched"" by Wanting. LIVE!! ', '\\xe6\\x96\\xb0\\xe4\\xb8\\x8d\\xe4\\xba\\x86\\xe6\\x83\\x85   Pinyin and English Sub - \\xe8\\x95\\xad\\xe6\\x95\\xac\\xe9\\xa8\\xb0 ', 'Daphne Khoo - Desperate']"
18555,aquamarine, INTP - The Thinkers,"['Billy Ocean - Suddenly', 'Hwang Jin-Yi ost :  Please look at my love...']"
18556,aya-the-abysswalker, ENFP,[]
18557,aquamarine, INTP - The Thinkers,['I Want to know what love is - Foreigner']
18558,yet-another-intj, INTJ,"['The Smashing Pumpkins - Tonight, Tonight']"
18559,greenfeldspar, Unknown Personality,['Periphery - Passenger']
18560,serenesam, Unknown Personality,['Bruno Mars - It Will Rain ']
18561,geekofalltrades, INTP - The Thinkers,['Kenya Chords | Pogo']
18562,gammagon, Unknown,[]
18563,vanishing-point, Unknown Personality,"[""Mark Lanegan Band - The Gravedigger's Song""]"
18564,whereverimayroam, Unknown Personality,"['Megadeth - ""High Speed Dirt"" - Countdown to Extinction ']"
18565,aya-the-abysswalker, ENFP,[]
18566,eerie, INTP - The Thinkers,['The Psychedelic Furs - Love My Way ']
18567,kaiserinrose, ISFJ - The Nurturers,['Yeah Yeah Yeahs - Down Boy ']
18568,aquamarine, INTP - The Thinkers,[]
18569,snakecharmer, INFJ - The Protectors,"['Banditos"" The Refreshments']"
18570,kaiserinrose, ISFJ - The Nurturers,['Mendelssohn String Quartet Op. 80 in F minor Part 1/4']
18571,proteus, INTP - The Thinkers,['Woods of Ypres - I Was Buried In Mount Pleasant Cemetery']
18572,adrift, ISTJ - The Duty Fulfillers,['Sam Hui - \\xe5\\xa4\\xa9\\xe6\\x89\\x8d\\xe8\\x88\\x87\\xe7\\x99\\xbd\\xe7\\x97\\xb4@Geniuses & Retards ']
18573,vanishing-point, Unknown Personality,['Pretty Good Year - Tori Amos']
18574,atherys, INTP - The Thinkers,['THE LAST STRIKER -L.E.D.']
18575,hikikomori, Unknown,[]
18576,error, Unknown Personality,[]
18577,yet-another-intj, INTJ,['Depeche Mode - Dream On - Official ']
18578,vanishing-point, Unknown Personality,['Kate Bush - Running Up That Hill - Official ']
18579,orchidion, Unknown,"[""I'm Shipping Up To Boston - Dropkick Murphys""]"
18580,yet-another-intj, INTJ,['Timo Maas - Help Me  - ']
18581,serenesam, Unknown Personality,['Britney Spears - DANCE Till The World Ends']
18582,aquamarine, INTP - The Thinkers,"['My universe will never be the same,', 'Extreme - More Than Words', 'Taio Cruz - Dynamite', 'T-ara  - Day by Day ']"
18583,adrift, ISTJ - The Duty Fulfillers,['\\xe6\\xa2\\x85\\xe8\\x89\\xb7\\xe8\\x8a\\xb3\\xe3\\x80\\x8a \\xe4\\xbc\\xbc\\xe6\\xb0\\xb4\\xe6\\xb5\\x81\\xe5\\xb9\\xb4 \\xe3\\x80\\x8b']
18584,theupwarddescent, INTJ - The Scientists,['John Frusciante - DC EP ']
18585,vanishing-point, Unknown Personality,['Elastica - Waking Up']
18586,vanishing-point, Unknown Personality,[]
18587,colt45ws, ISTP - The Mechanics,[' - Feint & Boyinaband feat. Veela - Time Bomb ']
18588,aquamarine, INTP - The Thinkers,['Nothing Gonna Change My Love For You']
18589,orchidion, Unknown,['Paradise Lost- Shattered']
18590,hikikomori, Unknown,[]
18591,eerie, INTP - The Thinkers,[]
18592,drewbie, ISTP - The Mechanics,"['Irish Dance , Dubstep Music']"
18593,orchidion, Unknown,['Game Of Thrones Hip Hop Remix ']
18594,theupwarddescent, INTJ - The Scientists,"['Atoms For Peace - Magic Beanz  ', 'Muddy Waters - After The Rain - Full Album']"
18595,promethea, Unknown Personality,[]
18596,everyday-ghoul, ENFJ - The Givers,[]
18597,theprocrastinatingmaster, INTP - The Thinkers,['Letters From Iwo Jima Main Title  with Pics']
18598,aquamarine, INTP - The Thinkers,"[""Karaoke Lemon Tree - Fool's Garden *"", 'Doris Day - Que Sera Sera', ' That Man- Hyun Bin ', 'Nothing Gonna Change My Love For You']"
18599,shelbylabyrinth, INTJ - The Scientists,['Feedback Loop - The Contortionist']
18600,aquamarine, INTP - The Thinkers,"['\\xe0\\xb8\\x8b\\xe0\\xb8\\xb1\\xe0\\xb8\\x9a\\xe0\\xb9\\x84\\xe0\\xb8\\x97\\xe0\\xb8\\xa2 She is - Clazziquai ', 'Hey there delilah .', 'Extreme - More Than Words ', ' 2010-04-26 Jing Chang: Lady GaGa - Poker Face cover']"
18601,aya-the-abysswalker, ENFP,['Arctic Monkeys - Crying Lightning ']
18602,gammagon, Unknown,[]
18603,helios, ENTJ - The Executives,['Inner Circle- Bad Boys']
18604,aquamarine, INTP - The Thinkers,"[""Aerosmith -  I Don't Wanna Miss a Thing "", 'Secondhand Serenade - Fall For You', 'Blessid Union of Souls - I Believe ', 'Lemon Tree - Fools Garden']"
18605,cheveyo, Unknown,['Jonathan Coulton - First of May']
18606,aya-the-abysswalker, ENFP,[]
18607,littleorange, ISFP,['Coldplay - Trouble']
18608,uninfalliple, INFP - The Idealists,['Vampire Weekend - A-Punk']
18609,aquamarine, INTP - The Thinkers,"[""\\xe7\\x8e\\x8b\\xe8\\x8b\\xa5\\xe7\\x90\\xb3 Joanna Wang - Let's Start from Here ""]"
18610,atherys, INTP - The Thinkers,[]
18611,curiously, INFJ - The Protectors,['Florence And The Machine - Rabbit Heart .avi']
18612,drewbie, ISTP - The Mechanics,"[""Mother Mother - Let's Fall In Love ""]"
18613,shabby, ISFP - The Artists,['Janelle Mon\\xc3\\xa1e - Q.U.E.E.N. feat. Erykah Badu ']
18614,vanishing-point, Unknown Personality,['Susanne Sundf\\xc3\\xb8r - The Brothel ']
18615,orchidion, Unknown,[]
18616,aquamarine, INTP - The Thinkers,"[' Jing Chang -  The Opposite Me \\xe7\\x9b\\xb8\\xe5\\x8f\\x8d\\xe7\\x9a\\x84\\xe6\\x88\\x91', ' 2007-12-08 Jing on Super Idol - The Same Moonlight', ' Jing Chang -   Black Skirt']"
18617,brian1, ESTP - The Doers,['The Unforgettable Fire']
18618,helios, ENTJ - The Executives,['Marcy Playground - Sex And Candy']
18619,heaveninawildflower, Unknown,['Godsmack - Keep Away']
18620,neonbomb, INFP - The Idealists,[]
18621,curiously, INFJ - The Protectors,['Gossip - Vertical Rhythm']
18622,refugee, INFP - The Idealists,['Nirvana - Smells Like Teen Spirit ']
18623,proteus, INTP - The Thinkers,[]
18624,subtle-murder, ENFP - The Inspirers,['Powerwolf- We Come to Take Your Souls']
18625,promethea, Unknown Personality,"['Ghostface Killah & Adrian Younge ""Twelve Reasons To Die""  2013']"
18626,vanishing-point, Unknown Personality,['Blonde Redhead - In Particular']
18627,bipedal-p-314, INTP,"['Meshuggah - Lethargica', 'Slayer - Cult']"
18628,aquamarine, INTP - The Thinkers,"['\\xe3\\x80\\x90KKBOX\\xe7\\x8f\\xbe\\xe5\\xa0\\xb4\\xe7\\x9b\\xb4\\xe6\\x93\\x8a\\xe3\\x80\\x91\\xe6\\x9e\\x97\\xe6\\x86\\xb6\\xe8\\x93\\xae  live \\xe6\\xbc\\x94\\xe5\\x94\\xb1\\xe6\\x9c\\x83\\xe3\\x80\\x8a\\xe7\\x81\\xb0\\xe3\\x80\\x8b', '\\xe6\\x9e\\x97\\xe6\\x86\\xb6\\xe8\\x93\\xae Sandy Lam - \\xe8\\x93\\x8b\\xe4\\xba\\x9e MV ']"
18629,an-absurd-man, Unknown Personality,['Signal Hill - Celadon']
18630,elsewhere1, ISFJ - The Nurturers,['Imagine Dragons - Radioactive']
18631,kito, ISFP,['Powerwolf- We Come to Take Your Souls']
18632,nubb, ISTP,['Nicholas Cheung - DAT JAZZ ']
18633,serenesam, Unknown Personality,['LINDA WONG \\xe5\\x88\\xab\\xe9\\x97\\xae\\xe6\\x88\\x91\\xe6\\x98\\xaf\\xe8\\xb0\\x81 ']
18634,serenesam, Unknown Personality,"['Finkl - Blue Rain MV', 'Forever Love-Fin.K.L']"
18635,aquamarine, INTP - The Thinkers,"['\\xe9\\x99\\x88\\xe5\\xa5\\x95\\xe8\\xbf\\x85 \\xe6\\xb5\\xae\\xe5\\xa4\\xb8MV', '\\xe8\\x95\\xad\\xe6\\x95\\xac\\xe9\\xa8\\xb0 - \\xe4\\xb8\\x96\\xe7\\x95\\x8c\\xe5\\x94\\xaf\\xe4\\xb8\\x80\\xe7\\x9a\\x84\\xe4\\xbd\\xa0+\\xe8\\x83\\x8c\\xe5\\x8f\\x9b+\\xe6\\x96\\xb0\\xe4\\xb8\\x8d\\xe4\\xba\\x86\\xe6\\x83\\x85\\xef\\xbc\\x88\\xe9\\xab\\x98\\xe5\\x93\\x81\\xe8\\xb3\\xaa\\xe8\\xa7\\x80\\xe8\\xb3\\x9e\\xef\\xbc\\x89', 'The Search Is Over ', 'Love You Like A Love Song  - Ming Bridges']"
18636,yet-another-intj, INTJ,['David Sylvian : Late Night Shopping']
18637,aquamarine, INTP - The Thinkers,"[""\\xe5\\x80\\xaa\\xe5\\xae\\x89\\xe4\\xb8\\x9cAnthony - The Blower's Daughter"", '\\xe5\\x80\\xaa\\xe5\\xae\\x89\\xe6\\x9d\\xb1 Anthony Neely  Official MV']"
18638,loki-grim, ISTP - The Mechanics,['Led Zeppelin-Ramble On-']
18639,whippit, ENFP - The Inspirers,['Shanice - I Love Your Smile']
18640,serenesam, Unknown Personality,"['\\xe8\\x94\\xa1\\xe4\\xbe\\x9d\\xe6\\x9e\\x97 Jolin Tsai - Love Love Love ', '\\xe8\\x94\\xa1\\xe4\\xbe\\x9d\\xe6\\x9e\\x97 jolin tsai - you gotta know', 'Jolin Cai Yi Lin - Goodbye']"
18641,eerie, INTP - The Thinkers,"[""DMX- Ya'll  gonna make me lose my mind/Party up""]"
18642,vanishing-point, Unknown Personality,['Susanne Sundf\\xc3\\xb8r - White Foxes ']
18643,eerie, INTP - The Thinkers,[]
18644,curiously, INFJ - The Protectors,[]
18645,an-absurd-man, Unknown Personality,['This Will Destroy You - The World is Our _____.']
18646,subtle-murder, ENFP - The Inspirers,['Nocturnal Rites - Avalon']
18647,proteus, INTP - The Thinkers,['Negur\\xc4\\x83 Bunget- \\xc5\\xa2esarul de Lumini']
18648,aquamarine, INTP - The Thinkers,['Adam Lambert - Whataya Want from Me']
18649,subtle-murder, ENFP - The Inspirers,['Slipknot - Dead Memories ']
18650,rawrmosher, INFP - The Idealists,['Pierce The Veil - The Sky Under The Sea ']
18651,aquamarine, INTP - The Thinkers,"['Daniel Lee - You Ji \\xe6\\x9c\\x89\\xe6\\x9c\\xba', 'Daniel Lee - Love Is Under The Sky']"
18652,subtle-murder, ENFP - The Inspirers,['Demons - Imagine Dragons']
18653,kingoftheamazons, INFJ - The Protectors,['John Tavener - Funeral Canticle  FULL VERSION']
18654,everyday-ghoul, ENFJ - The Givers,[]
18655,helios, ENTJ - The Executives,[]
18656,curiously, INFJ - The Protectors,['The Mars Volta - Teflon ']
18657,helios, ENTJ - The Executives,['Lana Del Rey - dark paradise ']
18658,sonny, Unknown,"[""In Fiction: If You're Up Late ""]"
18659,eerie, INTP - The Thinkers,['Lana Del Rey - Young and Beautiful ']
18660,eerie, INTP - The Thinkers,['Alanis Morissette - Everything ']
18661,helios, ENTJ - The Executives,['Rise Against - Disparity By Design NEW ALBUM ']
18662,subtle-murder, ENFP - The Inspirers,['Game of Thrones Meets Metal']
18663,pom87, INFP - The Idealists,[]
18664,venusianmizu, INFJ,[]
18665,elsewhere1, ISFJ - The Nurturers,['Beethoven Fur Elise - Full Piano Version']
18666,refugee, INFP - The Idealists,['Atlas Genius - Trojans ']
18667,promethea, Unknown Personality,[]
18668,littleorange, ISFP,"[""RHCP - Don't forget me""]"
18669,subtle-murder, ENFP - The Inspirers,"[""Helmut Fritz - Ca m'\\xc3\\xa9nerve ""]"
18670,silentadmirer08, INFP,[]
18671,refugee, INFP - The Idealists,"['Higher Ground""  Stevie Wonder 1974']"
18672,aquamarine, INTP - The Thinkers,"[""Christopher Cross- Arthur's Theme ""]"
18673,serenesam, Unknown Personality,"['Chris Brown - With You', 'Michael Jackson - Hollywood Tonight ', 'EarlyRise: Old Friend - Acoustic Version ', 'M2M the day you went away OFFICIAL ']"
18674,atherys, INTP - The Thinkers,['Atrium Carceri - Eraser']
18675,eerie, INTP - The Thinkers,['Mediaeval Baebes Temptasyon']
18676,refugee, INFP - The Idealists,['PETER CETERA & AMY GRANT - The Next Time I Fall']
18677,aya-the-abysswalker, ENFP,[]
18678,everyday-ghoul, ENFJ - The Givers,['STRAPPING YOUNG LAD - Love? ']
18679,uninfalliple, INFP - The Idealists,['Teenage Wasteland  - The Who']
18680,sophiascorpia, Unknown Personality,['Paramore: The Only Exception ']
18681,helios, ENTJ - The Executives,['Golden Slumbers - K. D. Lang']
18682,vanishing-point, Unknown Personality,"['PJ Harvey - Dress', 'Thurston Moore - Ono Soul']"
18683,laguna, ENFP,[]
18684,sporadic-aura, ENTP,[]
18685,aya-the-abysswalker, ENFP,['Off Pepper Steak ']
